class, rating, comment
pos,5,"Kmbada d burro	Da pra logar na suas conta sim...e so trocar d serve....esse e um dos melhores jogos para android... aprende a jogar pra dpois reclamar!!!!"
neu,3,"+ou-	Jogo muito boom , otimo mas fica saindo do nada , fora isso jogo muito bom"
neu,3,"Leiam...	Galera ainda nao terminei de atualizar por isso nao reclamarei ainda... Sobre o que muitos reclamam dos diamantes, vc recebe no minimo 10 diamantes por dia no daily gift, as vezes chega a 50 por dia, subir de lvl eh mais facil se for cumprindo as task e participando das guild, eu gosto, jogo e recomendo bomb me pq mesmo travando nao tem como parar de jogar... Me dd como amigo, sou a GiihLM da guild INSANOS"
pos,5,"Bom	Jogo bem divertido, recomendo a todos !"
pos,5,"Melhor q ddtank	Cara aki so erra q quer Muito facil"
neg,1,"aaaf --'	Deepois da attualizaççao , piorou , VAAI TOMA NO CU . Minha conta nn loga ."
neu,3,"Jogo	Jogo mt bom mais so diamante e uma merda arruma aiii"
pos,5,"Bom	Zikaa de mais estilo DDtank"
pos,5,"Otimo	Chega a superar o ddtank. Com uma axelente jogabilidade.baixem, recomendo para os fans de ddtank."
neg,1,"Triste	não.consigo entrar na minha conta chamada Maestro level 33 mano eu tinha guild 1440.diamantes.bastante gold caralho mano  vão se fude"
pos,5,"Eu gostei	Vei  meu computador quebro deu raiva pq  eu era vicio  no ddtank agora vo tenta no celular tomara que seja bom  minha conta era level  39  ar,ma mais 11 roupa mais 9  dom evoluido mais 10"
neg,1,"MULEK DOIDO	VAI TOMA NO CU VEI ... DEPOIS DA NOVA ATUALIZACAO ... FICO UMA BOSTA, TENTARAO IMITA O DDTANK ... MAS SO TENTARAO, VOUTE O JOGO COMO ERA ANTES, NAO FICO BOM OQ TENTARAO FASER"
pos,5,"Legal	Bom, no LG Optimos L5 funciona maravilhosamente Jogo bem bacana mas mudem o sistema de coins que sao muito poucas e de diamonds sao poucos também, mas jogo bacana."
neg,1,"Lixo	Que merda de atualizaçao...Nao consigo logar nessa merda..Nao acredito q perdi tudo...Sera que teve reset????."
pos,4,"Azar	Tava loko de bom no jogo da derepente paro de pega droga droga e droga"
neg,1,"A atualização estragou tudo.	Depois da atualização não consegui abrir com a MH conta. Sacanagem isso pq eu já tinha nível alto e rinha conquistado um monte de itens... que ódio dessa merda. Será q o babaca q fez essa graça vai consertar??"
neu,3,"Problema	Sai sozinho mais o jogo è bom"
neg,1,"Atualização	a desgraça da atualização  Cagou tudo...não consigo mais logar minha conta.vou ter que começar do 0"
pos,4,"Nao abre	Poha agora nao ker abrir de geito nenhum o app"
pos,4,"Bom	O JOGO EM SI É MUITO BOM MAS ELE SAI SOZINHO ALGUMAS VEZES EU ENTRO NELE FICA A TELA INTEIRA PRETA. É VC COMEÇA COM 50. DIAMANTES AS ARMAS SÃO DE100 A CIMA MAIS É BOM SOU B1D4DY"
neu,3,"Mais o menos	Pra quem joga ddtank vai gostar do jogo"
neg,1,"e.e	Atualizando *---*'"
pos,5,"Melhor game	Eu amei esse jogo perfeito recomendo."
pos,5,"OTIMO	Esse noob não tem celular bom e fica falando ke o jogo  é ruin o meu é o galaxy pockt e nunca teve problema e ainda a net é do chip (tim)"
neg,1,"Vamo	Ve se é bom"
pos,5,"Ddtank	E massa mano , parece ddtank , e o celular de vc a que e ruim pq no meu pega"
pos,5,"O jogo e baseado em muita guerra	O jogo e demais e bombastico"
pos,5,"Bom	Os itens são caríssimos."
neg,1,"Bosta	Vai toma no c* mano que bosta soh serve pra fik saindo sozinho td hr uma bosta   E ainda acabei de descobri que eh td fake isso ai pq eu tava jogando e minha mulher tm uma conta tmbm e ela tava off e jogo contra mim msmo sem ela entra na conta dela que bosta de jogo tudo fake"
pos,4,"É ótimo,mas..	Muito bom,ótima jogabilidade,mas deixa a desejar quando sai sozinho. Deveriam consertar isso."
neg,1,"Ruim	Eu tiro meu cartao de memoria e ele dessistala q droga _)_ ..."
pos,5,"meu deus	ainda n joguei mais to morreno pra joga"
neu,3,"otimo	eu penssava que era xato mais e igual ddtank me add no ddtank vou da mel apelido sargento  sou do pais honesto"
neg,1,"Detalhe...	Da hora é + essa porr* fexa sozinho...apaputaQpariu.                 x-(..........ME ADD:::bruniinho"
pos,5,"legal	adorei o jogo muito loco veio"
pos,4,"Bom	Poderia ser melhor."
pos,5,"Otimo	Sem palavras!"
pos,5,"Muito Legal	Oi pessoal meu nome é Pedro Henrique amigos ,ese jogo Presisa ser instalado e Tchau meus amigos."
pos,4,"Otimo	Otarios reclamando. O jogo esta de bom tamanha para uma qualidade do tipo para celula. Agora para vocs q tem tablet de ultima de geracao filhinho do papai, baixa puffin' e joga ddtank online mesmo seus bostas  --'"
pos,5,"LokinhoxD	Top de + Podem baixar vcs nao vao se arrepender"
neg,1,"pho véi	alguem me add no jogo ai pq é só grindo meu da até raiva sem contar os defeitos do jogo né  Piologo"
neg,1,"Lol,,,,,,	E uma merda \"\"'\"'\""
neg,1,"Perfeito mas	E perfeito mas tem bug e sai sozinho entao arrumen isso que eu dou 5estrelas. Melhorou um pouco esta saindo menos sozinho,mais tive que reinstalar umas 15vezes.Fora Todos esses bugs e que sai sozinho e um jogo perfeito.Mas daria para melhorar para todas armas tem no minimo 7dias de validade ali tem numas armas so 3dias.entao se ficar sem bug e sai sozinho melhora bastante.Precisa Tambem de Atualizacoes para ficar melhor."
pos,4,"Bom	Muito legal..."
pos,5,"Otimo	Eu recomendo gostei muito  :-)"
pos,5,"Muito bom	Como fasso para sair do meu login??? alguém aí sabe se souberem me ajudem, obrigado!!!"
neg,1,"Poblemas no jogo	Quando entrei no jogo deu pau e parou de funcionar falando que tinha dado uns erros no arquivo .fun... Algo assim atualiza essa bomba ae se n fosse isso acho q daria 3 estrelas"
pos,5,"ll	jogo e otimo muinto bom guild  insanos onde estao os brasileiros"
neg,1,"Fuck you	Game de merda man poha toda hora saindo poha to no x1 ai o jogo paralisa e volta pro menu do cel"
pos,5,"Show,mas...	Realmente o game é muito bom,como diz em questão aos diamantes ninguém aqui é rico gastando tanto nesse jogo realmente DDtank é melhor,mas cel é o melhor,se fizesse uma versão pra grand chase ai sim seria demais..."
pos,4,"Bugs	Ta dando muito bug ba hr q agnt ta jogando!!!!por favor ajeita ai!!"
neg,1,"Jogo merdaaaa	Nao recomendo"
neg,2,"Não to consiguindo baixar aki,quando chega no 100% ele simplesmente recomeça o download"
pos,5,"Otimo	O celular de voces que e um lixo, jogo com tudo gratis nao presta, sou level 50."
pos,4,"Bomm	Poderia ser.melhor mas vale baixar"
neu,3,"Ddtank	Uma copia idêntica do ddtank, da para substituir quando estiver fora de casa mas tem um bug ridículo que vx não joga nem 10 minutos e o jogo sai sozinho, por favor consertem isso"
neu,3,"Ta embassado	Na boa o jogo é legal  mas  essa palhaçada de ficar travando e  desconectando automaticamente deixa o jogo irritante... Arrumar isso seria bom."
pos,5,"achei legal	Achei o jogo muito legal pq tem como jogar online e vc ganha os diamntes sem pagar"
neg,1,"Podre	Nem carrega"
neg,1,"Bom mas....	O jogo até que é legal, mas é impossível vc comprar novas armas, roupas ou qualquer outra coisa. A única moeda que aceitam é diamantes, que vc começa com 50 e o preço mínimo de uma arma é 300. Kkkkkkkk jogo mercenário."
pos,5,"Caio.	alguém sabe me dizer como criar outra conta, ?"
neg,1,"Ruim de mais	Porcaria"
neg,1,"Jogo um jogo lxo	Ee baixei esse jogo soq não quer pegar fica escuro e volta pf ageite e atualize aqui pf"
neu,3,"muito legal	gostei muito mais toda hora fica parando"
pos,4,"Muito bom	O jogo e otimo pega perfeitamente ele trava de vez enquando mais raramente podem confiar."
pos,5,"Eu gostei do jogo mais tem que atualiza a versao	Legal sen comentarios"
neg,1,"Lixo :(	Pensei que ia ser bom mas na hora .. um lixo."
pos,5,"Jogo foda	O jogo e mais do q quauquer jogo porisso do5 estrelas :-)  :-)"
pos,5,"Jogo ótimo	Mt legal quem joga com carater gosta mt desse jogo joguém."
neg,2,"Parece ser bom mas cemeço intalar i saiu"
neg,1,"lixoooooooooo	vai se ferra a porra desse jogo,sai a cada 5 min e quando vai tenta entra de novo essa porra da erro!!atualiza essa merda ai!"
pos,5,"To baixando	Vamos ver"
pos,4,"Jogo nao e tao bom o quanto parece.	Mais ate que eu me surpreendi jogando ele. Pq ele nao da lag . Ja no ddank de pc e muito lag seja qual pc for, 4 estrelas."
pos,5,"E muito bom	Eu melho jogo que exite no mundo a te agora"
neg,1,"Meu deus :-(	Poha o jogo e muiiiiiito bom mais esses filhos da puta nao arruma essw app otimo vamo arruma seus inutiio vcs n valem nada nada nada pohhhhhaaaaaaa"
neg,1,"Ele, e bom mas fica saindo sozinho	Tem que melhora, para de sair sozinho"
pos,5,"Excelente	Agr  So falta o surfistao e o giovas rss mais ta dboa s2 R O T A LHP s2 ¥€°°°°+"
pos,5,"Muito bom	Jogo maravilhoso como o ddtank"
pos,4,"Af muito bugado"
neg,2,"bug	A primeira vez que abri o game eu joguei tranquilo sem nenhum erro ou bug. Mais depois que sai e tentei entrar novamente o game sempre se fecha sozinho qnd aparece que conectou-se ao server"
neg,1,"BostAaaaaaa	Da  erro essa merda quero q o dono enfie esse jogo no @###$_ e eles sao uns @$$@$#/#$(/($($$#"
pos,4,"Boommm	Esse jogo é quase igual a ddtank é maneiro mano ele mereçe 4 estrelas!!!! Vlw"
neg,2,"Tabom mais ta fraco	E tudo caro nessa porra eles acham que dinheiro da em arvore e foda."
pos,4,"Nota 8	Jogo muito bem elaborado , lembra muito dd tank porem um pouco mais inferior , mas sua jogabilidade e perfeita e grafico bons e tem sempre muitos ppl online pra duelar. Nota 8"
pos,5,"Muito bom	Muito bom eu aconselho a baixar parese muito com ddtank"
pos,5,"Mt bom	E igual o jogo no pc mt ziika n trava gente eu recomendo"
neu,3,"mais ou menos	1:sai toda hora2:items são comprados so com diamante3:para compra item q não gaste diamante tem q ir debaixo do debaixo do rank4:item duram no maximo 1 ano mais dai custa o triplo de diamante ou medalhas"
pos,4,"O jogo e mais ou menos	O jogo e maneiro mais agente nao fica nem 5 minutos aii o jogo sai poha ou some com o jogo ou atlaliza e arruma..."
neg,1,"Lixo do karai	E bom man. mais essa desgraça cai a cada 1 minuto E n da pra compra diamante cm credito e na loja so vende por diamante e ele n tem os idiomas divididos e td jumto E uma merda si n fosse por issu.   Aki e o.  Lakkus. Da guild INSANOS   Caralho arruma isso tds ta reclamando porra"
pos,4,"'-'	O jogo ate que e bonzin, mas demora pra upa a partir do level 10, e tambem e dificil fazer as missoes, porque a jogabilidade nao e grande. Arrumem tambem o problema dele ficar saido toda hora 8)"
pos,4,"Booom	O jogo e muito bom mais e muito dificil renova a arma"
neg,2,"Igual ddtank	Cara o jogo é legal mais depois de um tempo nao consegui mais entrar no jogo, tipo entrava a tela ficava preta e dps voltava a tela inicial :(   LG Optimus L3"
neu,3,"Pode ser mais vamos ver"
neg,2,"Desconecta toda ho	O jogo fexa sozinho o jogo e bom d mais se nao fosse esse erro"
pos,5,"Que isso novinha	Vai catchora"
neg,2,"Semelhança DDTANK.	Bom aparentemente o jogo parece ser legal no estilo do ddtank. Mais vamos tirar as provas dos nove, baixando o jogo por enquanto apenas 2 estrela pelo resumo do jogo."
pos,5,"Deve ser legal	Vo baxa pra ve como e  por enquando so uma estrela"
pos,5,"Bom de mais	O jogo nao e do jeito que vcs ficam falando ele é muito bom"
neu,3,"Naum é muito bom trava muito	Trava muito ...sai sozinho...mas é legalzin"
neg,1,"O jogo pega normal mais quando vc sai naum entra mais -.-	Naum sri por q quando vc fechar o jogo ele naum abre mais -.-"
pos,5,"Muito bom	Muito bom mesmo jogo roda d boa no meu galaxy s e nunca deu nenhum erro"
pos,5,"o melhor jogo para andoind q vi	muito bom perfeito graficob bom imagem e eu doo 5 estrela por isso"
pos,5,"Bom!	O jogo so faltou ser mais facil, so ganhamos poucos diamantes, algumas pessoas acham chato isso ai ficam criando contas, pegam nivel 20ou10 e depois criam outra conta."
neu,3,"SII LITE	no comeco ate q tava de boa mas agora nn q nem mais abri"
pos,5,"jogo otimo	Ótimo jogo muito bem feito"
neg,1,"Uma merda	Uma bosta eu baixei e nao entra essa porra"
pos,5,"Porra nao da para baixar esse jogo no meu tablet e meu iphone nem no meu galax 5"
neg,1,"eita que lixo nao pega no meu tablet"
pos,4,"Atiza isso	O jogo é otimo. O mal é que fica sindo so"
neg,1,"Lixo...	Quando eu escrevo o nome e termino depois nao ta nada eles tenque melhorar"
pos,5,"Er otimo i defeitos Ontem passei a tarde jogando no meu tablet'hoje uma 9 hrs da manha n tava entrando dizia erro do servido sei la q porra er essa ca"
neg,1,"JOGO DO CAPETA!!!	ESSE JOGO E UM LiXO,VAI TOMA NO CÚ CARALHO,WFT,ESSA MERDA DE JOGO TRAVA TODO MiNuto,VAI CHERAR CÚ QUEM FEZ ESSa DROGA DE JOGO."
pos,5,"O melhor	Ele e estilo ddtank"
pos,5,"Muito bom mais eu to no level 49	Muito bom"
neg,2,"O jogo é show mais	1=a loja só aceita diamantes q vem só 50 é o preços mínimos são de 57 pra cima 2=ele buga e sai sozinho 3=ele trava direito 4=o limite da suas roupas são de 3 a 2 dias as vezes 1 5=tudo é a base de diamantes pra renovar 6=pra vc colocar +1 nos equipamentos vc presisa de gold dinheiro de misao q paga pouco por cada misao q vc faz 7=medalhas ñ servem pra poha nenhuma 8=no prêmios finais da instância vc tira só porcaria 9=esse jogo é pra estresar n divertir 10=atualizações necessárias"
pos,5,"Oi	Eu adorei e adoro  e amo jogo de tiro"
pos,5,"Gostei	Esse app funcionou direitinho no meu LG OPTIMUS L5, não sai sozinho que nem alguns comemtam  Tá de Parabéns !!!!!!"
pos,5,"Gostei demais	Tive que apagar"
neg,2,"Jogo +ou-	Sai do jogo de vez enquando"
neg,1,"Tnc q lixo dono fdp	Tnc q lixo esse jogo so cai parece ddt pirata"
pos,4,"+ ou -	Esse jogo muito legal u ruim dele e q as armas e a ropa tem q fik renovando por dia poen as coiza permanente ou de 1 ano"
neu,3,"Merda	Ainda nao joguei mas pelo jeito e uma merda sera que eu baixo"
pos,4,"Mais ou menos	Cara até que e bom mas eu já seu se eu entrar só vou lutar uma luta e sair não da para lutar duas pir que ele sai sozinho do jogo então eu já sei se eu entrar vou ter que lutar só uma vez..."
pos,5,"Bom	Mt bom mais o chato é que fica saindo sozinho mais ainda é mt bom mesmo aconselho. Baixarem"
neg,1,"Lixo	O negocio nem baixa.. Ke droga di site eh esse.. Sempre da um erro assim.. Devido a um erro nao foi possivel baicar Bomb Me... Tnc...arruma isso..."
neg,1,"é bom	Mais sai toda  hora"
neu,3,"Mais ou meno	O jogo em se é bom mais tem um bug que sai do jogo toda hora fora isso o jogo é otimo."
pos,4,"Só 3 estrelas	Ele e bom mais tem um problema que fica caindo do nada mesmo com wi-fi cai e muito chato isso tem que melhorar isso ."
pos,4,"Juliano	Esse jogo e muito bom mais seria melhor se os itens durace mais tempo.."
pos,5,"bom	mas os itens sao caros"
neg,2,"Pqp	Nem da p. Comenta o jogo ate q eh legal mais cheio d bug e tbm fica fechando assim nem merece estrela alem do + so tem itens por dia aja cartao d credito sou pobre galera."
neg,1,"Lixxxxxooooooooooooo	Porra esse jogo e um merda alende voce nao intender nada roba de mais vai se fude  jogo lixo"
pos,5,"como	como passa da parte de dar zoom com o dedo ?"
neg,1,"Jogo lixo!	Na boa o jogo é otimo, mas o cara quer ficar rico nas nossas costas com um jogo que fica saindo direto do nada porr, atualiza isso dae e ajeita essas merda! vai toma no toba vei, atualiza a porra desse jogo pra que ele pare de ficar desconectando do nada vei que merda!  -.-"
pos,5,"Muito bom	Jogo muito bom e bem parecido com o famoso DD tank muito divertido"
neu,3,"Não consigo passar do tutorial	Alguem pode me dizer como faço pra dar zoom in depois d pegar o avião no tutorial? assim fica dificil jogar.."
pos,5,"Parace ddtank	Foda parece ddtAnk"
pos,5,"Ótimo jogo!!!	Muito bom, mas não é a toa que se parece com ddtank que eu gosto muito."
neg,1,"Olha o jogo ate meresce 5 estrela mas so q ele ta com uma puta frescura abre na boa ai do na desconecta"
neg,2,"Responde ai	O jogo ta dando falha, eu baixei ele joguei, deu falha exclui, baixei de novo e nem ta entrando E ñ e problema de memoria baixa"
pos,5,"Bom	Vei esse jogo e bom"
pos,5,"O jogo é baum mais as vezes da um bug e sai do jogo"
pos,4,"Alguns detalhes que faltam	Bom joguei o jogo e achei super legal e divertido mas tem alguns erros que poderia melhorar como andar que é meio difícil e também o fato do jogo dar uma leve travada quando a bomba encosta no chão mais de resto pra mim esta muito bom!"
pos,5,"muito show	esse jogo e bem top.. so tem uns bug tem hr q trava do nada.... mas e normal o jogo e recente e ainda tem muitos defeitinhos pra corrigir.. pelo menos no xperia live roda di boa"
pos,5,"Ae pesuao	É muito bom"
neg,1,"Ruim	o meu bomb me n abre quando clico neli eli abre uma imagem escurecida e depois fecha, e tb tem que comprar os itens porum site estranho por favor disponibiliza no comprar no play store ou por creditos"
pos,4,"Cituação de merd4	O App é exelente, mais o GM tem que configurar.. ..o game fecha sozinho véy!!  Minha nota máxima: 03"
neg,1,"Galaxy y	Jogo sai toda hora , o grafico é bom trava muito"
neg,1,"Tnc	Jogo  do cão"
pos,5,"D+	Naum tem jogo melhor"
pos,5,"Jogo bom	O jogo passa 5 minutos e sai... Mais para resolver isso basta baixar o Chainfire 3D... E para ganhar dinheiro infinito, usa o gamecih"
pos,5,"Trava pra porra	Vamo melhorar esse jogo Ai"
pos,5,"Bem fixe	Muito bom podem baixar"
pos,5,"eu adorei esse jogo e exelente"
neg,1,"Affff	O jogo parece ser otimo so que eu baxei abriu normal ai dps nao quis abrir mais !!"
neg,2,"te legal	O problema n tem em portugues e trava bastante n da pra jg. O demais e file  2 estrelas"
