@relation comments_train-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.NominalToString-C1

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'*Demorado*\tEstou à duas horas tentando baixar,e isso fica empacando!!!!!!',neg
'Deve ser bom.....\tTa abaixando',pos
'Demora...\tDemora muito a baixar',neg
'Exelente\tEu adorei esse jogo muito legal',pos
'Adorei\tE muito legal',pos
'É um jogo que vestimos gatos\tÉ muito legal esse jogo',pos
'Legaaaaaal\tVão por min esse jogo e legal',pos
'Péssimo, n funciona, só ficaaparecendo a mensagem kitty dress up n funciona, eu me arrependo de ter baixado meu tablet bugo.\tHorrível, péssimo.',neg
'Legal\tMuito bom',pos
'Otimo\tAmei este jogo ele e otimo',pos
'Serio\tNao acredito que asiste um jogo deste nao deu nem para baixar por isso uma estrela',neg
'Horrível\tEssa bosta demora muito para baixar e é uma porcaria',neg
'Bom jogo\tMinha filha de 3 anos gostou é bem infantil',neu
'Se nao prestar meu comentario\tNao abaixem essa bosta esse jogo e uma merda desfarsado de gato nao abaixem ja se for bom o jogo meu comentario amei o jogo w muito bom eu recomendo para abaixarem',pos
'Muito bom!♥',pos
'Legal\tEsse jogo e chato , mas e legaal !',pos
'Afii quem São essas bebesinhas que gostaram do jogo pq esse jogo é só pra minininha de um ano kkkkkkkkkkkkkkk',neg
'Legal\tÉ um jogo normal como qualquer outro.',neu
'Não recomendo\tQue horrível.... Em vez de sair a voz, era um ruido que não parava mais. Recebi uma ligação, e o ruído continuou, só parou depois que desistalei. Nem percam o tempo, app bugado demais.',neg
'Demora para baixa\t+ou-',neg
'Legal\tGostei muito mais demoro 5 h para baixar',pos
'Nao gostei\tAi que ruim fica lento nao vou jugar quem gostou quem gostou gostou',neu
'Amei\tMinha filha adorou',pos
'amei\tdemais',pos
'Fraco\tInstalei mas não é grande coisa.',neg
'Baixando\tÉ muito lento para baixar...quero que pegue...',neg
'Mais ao menos.\tÉ mais ao menos, serve mais para interter uma criança ;b espero que tenha ajudado. Beijão portugal',neg
'Não gostei\tNão consigo baixar!',neg
'Bom\tEu gostei do gatinho',pos
'Bom\tRecomendo  mas nao tem muitas opcoes e mais pra bebes.',pos
'Oi\tÑ sei como é + deve ser legal.',neg
'Adoreiiiiiiii\tQue gatinho mais fofo, bem bacana esse jogo',pos
'Odiei\tQue bosta de jogo! Ele nem fala viad9ooooooooo filho da puta',neg
'Parece ser bom\tAmo gatos,acho q vou gostar',pos
'Bosta\tNo meu tablet ele ficou aparecendo pela metade eu baizxei pra minha irma. E no tablet dela tambem pela metade,por causa dos anuncios ...........NAO RECOMENDO:-)',neg
'Melhor amigo\tMuito muito bom Mais o gato nap gala conserta ai. Tanks!! Mais eu recomendo',pos
'Uma merda\tUma bela porcaria,horrivel',neg
'Pessimo\tMuito sem graca odiei muito idiota eu pensei que o gato falava. Nao recomendo',neg
'Meu melhor amigo\tNão consigo largar dele',pos
'Lindo e fofod\tesse gatinho e d+',pos
'L\tÉ legal mais demora para abaixar',neg
'Que besta\tNossa é muito besta',neg
'Exelente\tbaixei no tablet e ficou bom Recomendo',pos
'adorwi\tEu adorei nao odiei eu adprri porem ele so emota a jenta ;;',pos
'Eu adoro esse Jorginho eu me abro e me diverto muito',pos
'Mais ow menos\tPo eu baxei e naum gostei achei muito intediante ....Mas aconselho para as crianças',neg
'Lindo\tPrimo.',pos
'So-so\tE muito fofo mais demora a baixar... concerta aii . Thanks :-)',neu
'Ameiiiiiiiiio\tMuito fofo adorei esse jogo não largo mas o tlabt amei d +++++++++++++++:) eu recomendo',pos
'A pesca\tNao baxei mais vou ir na dica pessoal mais vou baixar...... Hzjudvbhusj..mmmm ....♡♥♡♥♡♥:-):-):-):-):-):-):-)♡:-(:-(:-(:-(?!?!!!!♥♡♥♡♥♡♡♥',pos
'Muinto bom\tVoce tem que joga isso',pos
'É um quebra-cabeça por isso coloquei essa nota\tLegal mas fui enganada',neu
'Bem o jogo é foda.mais prefiro minecraft',pos
'Bom eu gostei',pos
'Legal\tRodou blz otimo jogo ... perfeito pra quem realmente curte esse esporte',pos
'Gostei\tGostei muito desse jogo',pos
'enganu\te jog d quebra-cabessa e nao e bom',neg
'Muito bom e bom pra  passar o tempo.',pos
'Pesca\tUma bosta vai toma no cú ai rapa nem baixa essa porra q e mt ruim',neg
'E\tE ate que e legal não é  uma coisa que se di nosa Como e bom mais  e bom',neu
'Enganoso\tNão é jogo de pesca',neg
'Mu\tJogo bosta',neg
'...\tVc q acha q isso é um jogo de pesca está enganado pois isso é um quebra-cabeça mas o quebra-cabeça é bom.vou colocar essa nota pq fui enganado!!!',neg
'Pesca\tLoko  de  mais',pos
'horrível\té quebra-cabeça e não é bom para montar',neg
'O joguinho e tri pra quem está entediado esperando o tempo passa e um bom passa tempo.',pos
'Adrianobonfim\tE muito legal naw e pescaria e sim sexo com sereis que eles fazennn naw se engane!!!!',pos
'To baixando aq mas parece ser bou',neg
'5*\tAltamente',pos
'Chassi s3\tNao baixem e quebra cabeca',neg
'h7300\tO melhor que já vi.',pos
'Bosta\tNada m Nnn',pos
'lindas imagens de pescaria, é pra quem curte pescar.',pos
'Pessimo\tO pior jogo que eu ja baixei',neg
'Pesca\tBom',pos
'Ñ joguei ainda\tÑ joguei ainda, mas vou ver se é lehal para jogar',pos
'Lixo\tN serve para limpa o rabo.. Muito ruim e um quebra cabeca',neg
'E uma descrasa filha da puta...\tDescrasa',neg
'Demora muito para baixar',neg
Jogos,pos
'Lixooo\tVc n pesca de verdade é um quebra cabeça. Aff',pos
'Uma perda de tempo',neg
'Bom galera minha dica é antes de baixar leia porque ele esta dizendo que é um quebra cabeça quero agradecer o fabio peladica do ifishing muito obrigad',neg
'Uma verdadeira booooooostaaaaaaa\tNem é jogo só quebra cabeça',neg
'Uma bosta\tNão perca tempo com porcaria',neg
'Porcaria de app.\tEssa porcaria é um quebra cabeça. Nada a ver com jogo de pesca.',neg
'Merda\tMerda e um quebra  cabeça não',neg
'Quebra cabeça\tÑ baixe é quebra cabeça',neg
'Joho\tNão é pescaria..é um quebra cabeças...indico um outro chamado ifishing',neg
'Jogos\tE muito legal',pos
'Merda\tJogo merda...bom de se  jogar fora.',neg
'Burro\tNao e jogo flho d puta e sim quebra cabeca.nao merece menhuma estrela',neg
'Uma merda\tEsse jogo e besta, perda de tempo.',neg
'que licho filho da....\tvocê está de brincadeira fazendo uma merda dessa!!!',neg
'Espero que seja bom\tDevido as fotos parece ser bom',pos
'Mto bom, é como pescar realmente.',pos
'Porcaria\tE como um quebra cabeca',neg
'Tom\tMuito ruim e\' quebra cabeça',neg
'Eu ainda nem joguei mas ja se que é muito loco',pos
'EssA POHA n q abri',pos
'Nao baixem\tQ merda',neg
'Lixo\tMuito lixo,nada de pesca',neg
'Bosta\tUma merda.',neg
'Paulão\tShow de bola!',pos
'que bosta\tSwmvrzwh',neg
'legalzzin\trecomendado',pos
'Ruim\tO jogo eh bom mas eh praticamente tudo bloquiado entao fik ruim de jogar',neg
'Aninha q quer cupa teu piru\tLegal',pos
'Um\tAinda nao sei se e bom mais,vou ver.:-)',neu
'Horrivel\tIsso ta uma merda demora mil anos quandoa chega no 99 ele para de instalar que merda!',neg
'e muito ruim  so do 1 poque nao poso dar nenhuma',neg
'Perfeito\tE perfeito eu sou a filha dele so pra saber',pos
'Instalou xau\tDemora + eu acho q édom entao so vo dar 2 estrelas',neg
'O eu axei bom\tE bom mas demora muito para enstalar  agora a utima coisa que eu vou falar e fui',pos
'Fase esperimental\tAinda vou ezperimentar tomar que seje bom , os meus amigos dizem que sim agora veremos se e o nao o download demora sim estou a 2 horas atentar fazer mais chega uma fase que para e nao vai .... vamos ver como agente so acredita depois que  provase o contrario do 5 estrelas',pos
'Tou instalado!!\tMas demora muito pra baixar',neg
'Parou\tParou no 71!!!',neg
'Ruim\tNa hora que eu to intalando chega no 100 e para nao gostei e eu ainda tenho que ficar esperando',neg
'O jogo novo\tAchei demorado de mais',neg
'N sei ainda ta instalando\tEle instala bem de pressa, acho que é legal!!',neu
'Excelente\tSempre quis ter esse jogo!!!',pos
'Não vale nada\tPèssimo',neg
'Minha ficei jogou e ach9 oltimo',pos
'É...\tÉ bom, mas só tem algumas opções de roupa, o resto tem que pagar! Às vezes dá uma travadinha, mas é muito bom. Recomendo!',pos
'Tá de parabéns\tLegal',pos
'<3\tVou ver ainda estou baixando vou dar 3 estrelas mais se for melhor dou 5 vamos ver',neu
'Legal voudar 5 estrelas pq ele e muito bommcara ele e assim ele e bom pq ele acaba apagamdo tudo do se selu ou net\tUgyh',pos
'Exelente baixo rapidinho',pos
'Lindo\tLindo lindo lindo',pos
'Demorado...\tDemora muito pra baixa ...',neg
'Adorei é muito legal acho que se n se não baixar vai se arrepender\tBaixeeeeeeee',pos
'Xato  demais\tEle è xato temque pagar e tudo Mais poriso não baixem',neg
'O meu não deu de baixa e olha q meu tablet tem 8 gigas',neg
'Vou dar três estrelas pois baixou rápido.\tTo tentando baixar pra minhas filhas...vamos vê  se é bom......se não for desistalo .',neu
'Ruim\tHorrivel não baixem',neg
'Merda!\tBaixa rápido mas o jogo em si é uma grande bosta pegada não  merece uma estrela mas tenho q dar pelo menos 1 por isso. NAO INSTALEM DE FORMA ALGUMA OIÇAM OQUE EU DIGO,!!!',neg
'muito bom\tMuito bom',pos
'Gostei bastante\tÉ bom w bem legal',pos
'Carrego\tOmeu carrego em 2 minutos',pos
'Mau\tAs imagens sao diferentes nao presta',neg
'Pessimoo\tN baixem',neg
'Muintodemorado\tI é pesimo',neg
'Será que eu tiro será que não',neu
'Chato\tVocês vão o dear esse jogo eu dou minha, dica se você quiserem  instalar eu não posso fazer nada né verdade',neg
'jaque\tTo baixando parese ser legal !',pos
'É super legal!!!!!!!!!!!\tEsse jogo é muito legal  eu recomemendo',pos
'Este. Jogo. Demora muito. De. Estalar',neg
'Muito demorado',neg
'Demora\tEsse jogo demora muito levo dias para instalar o jogo',neg
'Demorado esse joguinho em? Mas e legal...\tEsse jogo demora séculos para instalar,3 estrelas para esse joginho demorado!!! E 3 estrelas porque quando instala é  melhor,mas é  legal...',neu
'Mais omenosh\tPq ele nao desbloquea',pos
'Esse jogo...\tEsse jogo é muito demorado pra baixa caramba po não gostei minha dica é nao jogar vou dar so uma estrela tenque da né',neg
'otimo\to  jogo  e  otimo  eu  amei eu  vou  dar  5 estrelas e otimo  voce pode  desenhar  nas  pessas  de  roupa  eu  recomendo',pos
'bom\tO jogo e muito bom e ele e so para tablets depois fica com raiva atoa',pos
'Bom\tAdorei ojogo muito legal  e nao ligo para que disser nao',pos
'Eu amei\tEu amei é muito bom é legal demais 5 estrelas',pos
'Ammm\tDemora a baixar',neg
'Eu consegui baixar mas nao quer abrir',neg
'O jogo é legal mas...\tEsse jogo é legal mais a maioria das coisas tem de comprar',pos
':(\tNo meu nao que baixa',neg
'Instalandodmora mui',neu
'+ou-\tNão sei se é legal vo ver !!',neg
'Horivel\tAlem de demora para baixar ainda aparece o aquivo do pacote e invalido que  mer*\% e que bos&\%-',neg
'Que demora\tO problema desse jogo é que demora muito para carregar por isso não dá pra saber se é nom ou não',neg
'Horrível não consigo escalar sem mentira já desinstalei uns 25 jogos.\tTento e só diz que não tenho espaço sufiçiente to com muita raiva rrrrrrrffrffrrrrrrrr',neg
'Bom e  Excelente',pos
'Aff\tQ merda de jogo',neg
'Legal\tO jogo e exelnte eu gostei muito',pos
'Quando chega no 100\% não finaliza só fica no 100\%',neg
'mmuuuuito legal\tealizar meu sonho   de[designer',pos
'mais ou menos\toculpa muita memoria e as outras meninas não tem que compra',neg
'N consigo baixa\tO jogo parece ser bom mas quando chega em 100\% paralisa',neg
'LG OPTIMUS L5\tBem não sei se o jogo é bom pois ele não instala no meu LG Optimus l5 fica instalando.. e não finaliza intão tá ai minha dica pra vocês! OBS: não daria nenhuma estrela mas como precisa né \'-\'',neg
'Ainda não baixo!!\tTa demorando Pra baixa mais deve vale a Pena então 3 estrelas',neu
'Muitas pessoas se intromete no comentario mas...\tO que vem de baixo nao me atinge,isso que eu me chamo de isibida',neg
'Ouxeee\tGente,eu ja tentei adicionar um monte de vez mas nao que adicionar! E olha que o meu tablet é othimo :-):-):-):-):-) fikadica agr pegou bjokas e verei se realmente é baaaaaaaaaaoAAHXUSHAUHHZHAHUAHSUUUSAHSUASHHASUHSUHSASUHASHSUHAHSHHSHHAHAUSHUHSHSHSHUSHAHUAHHSHSHAJSOJSHSUHSHUAHSAUSHUASHHSHSUHAUHSUHSUUAUAHUSUAUAAHGGHHSIAUHSHAASHAUSUASUAUSAHSUSHUHHU§USUSUAUSASUHAUSHUASHAUHSUHSUHSUHUHASASHSUUSSHUSHUSUAHAAHUHAUHAUHSHAUAUAUAUAUSUAUAUHAHUAUHASSUHSHUSUHSUHSUHSUHAUHSUAUAHHSUAHSUSUHSHUSHASUH',pos
'Ótimo,mas...\tO jogo é uma beleza,mas o meu tablet não é muito bom...Mas dei CINCO estrelas...',pos
'Pelas fotos parace ser muito legal mas quando eu estalo nao vai aparese (istalando) e desaparese',neg
'Parece ser bom\tTenho vários jogos da tabtale no meu tablet  estou baixando ainda parece ser bom',pos
'muito bom\tmar\"',pos
'Nossa\tE muito legal amei esse jogo',neg
'Ruim\tOdiei sem graça.',neg
'Adorei\tE. Muito  bom o jogo',pos
'O jogo parece ser bem legal...so que demora muito',pos
'Gostei\tÉ muito legal gostei que demorou pra abaixar exelente gente para de reclamar.',pos
Péssimo,neg
'Nao recomendo\tParece legal mais nao baixa',neg
'É muito bm e legal\tÉ muito bm legal e divertido',pos
'Demora\tEu ainda nao baixei ma ta muito lerdo que raiva',neu
'Otimo\tDemora um pouco para baixar mais ele e legal no começo e normal nao entender o q fazer mais depois que aprende fica tao facik que ate vicia!kkk',pos
'Muito bom\tEsse jogo e legal nao demora para abaixar se fosse voces abaixava !!!!!',pos
'A NET DE VOCÊS É RUIM\tPOR ISSO DEMORA PARA BAIXAR. MINHA FILHA ADOROU.',pos
'Acima da media\tE nao e la essa coisa mais nao demorou pra baixar levou 3mtos ...',pos
'Eca\tUma porcaria jogo indiota',neg
'Uma porcaria\tIstalei no meu tablet samsung, e travou ele inteirinho,e na hr q vc entra no jogo vc pode escolher so uma personagem pq o resto é tudo pago',neg
'Ótimo\tRápido para baixar e muitonlegaaalll',pos
'Nao sei\tParece otimo rapido pra a baixar',pos
'Demora muito\tO jogo e fixe mas demora uma beca! :)',pos
'Ruim\tNao gostei , trava ao abrir e quando abri o jogo e uma coisa chata !',neg
'Legal\tLegal, mas dava pra eu dormir, depois tomar banho e ainda estava no número 16  :-)',neu
'Lentinho...\tÉ um pouco lento para baixar, mesmo minha net sendo wifi... Mas parece legal...',neu
'Estou ate agora  tentanto instalar este jogo mais até agora nada espesero que seja bom pela demora\tEstou ate agora tentanto instalar este jogo mais ate agora  nada espero que seja bom pela demora**** ALEKSSANDRA. Aparecida Silva barros dos reis beijos',pos
'Demorado\tEu acho que demora para baichar,  mas  deve ser bom',neg
'Amo\tEu nao joguei ainda mais pelas as fotos e a minha vontade de ser estilista um dia me deu essa conclusao que e legal.',pos
'Perfeito\t5 estrelas pois é muito bom.',pos
'Bonzinho\tDepende de por onde você baixou , eu baixei via WI-FI levOU menos de 2 minutos',pos
'Sera que e bom',pos
'Amei!\tGente eu amei o jogo,n demarou muito p carregar p minha internet é boa!',pos
'Adorei\tN demorou nada pra baixar, além de ser mt legal. Super recomendo!!!',pos
'Muito bom\tNaun demorou nada baixar pra quem se interessa saber. Muito bom por isso dou cinco estrelas',pos
'Demora\tDemora. Muito. E eu  nao. Baixei mais parese. Chato',neg
'Bom\tE um otimo jogo e da pra se divertir muito',pos
'Demorou 1:14 para instalar sera que vale mesmo apenas\tKkkkkk',pos
'Eu to baxando?\tEu acho que é bom?',pos
'Demora pra baixar\tO jogo é muito bom mais demora um ano pra baixar por isso dou 4 esteelas',pos
'Bom jogo\tDemora aldum tempo a baixar mas e bom',pos
'Baixei\tEu baixei mais voocs qe comenta primeiro era pra avaliar e falá se eh realmente bom e naum comentar besteira. Baixei mais ainda naum joguei e naum se sei ae eh realmente boom por isso 4 ****',pos
'Adorei\tÉ um jogo super legal, sinceramente eu adorei esse jogo, e eu vou dar as 5 estrelas para esse jogo! :-)',pos
'Ele é. Muito bom porque eu baixei no da minha irmã e deu  e agora não consigo colocar no meu\tNathally',pos
'Eu.  Gostei.  Muito\tMeu e.  Muito. Bom.  Amei',pos
'Otimo\tBom demais',pos
'demora\tum palpite  este jogo demora muito pra carregar',neg
'Nn baixa\tParece bom mas demora p baixar e quando baixa aparece \'\'ARQUIVO DE PACOTE INVALIDO\'\'!',neu
'Ótimo\tBaixou em 50 segundos e é ótimo! !!!!!!!',pos
'Hum..\tNóis queremos saber se o jogo eh realmente bom, e não se ele demora pra baixar !! pqp heim. Mas mudando de assunto, ele parece ser mt bom e deve concerteza valer a pena.. bjs Agr kii eu vou ver se ele eh bom msm.',neu
'Legal\tAdorei o jogo muito legal de se jogar!!! So demora um poco mas q q tem o jogo e mt bom.',pos
'Éè maximo ameii\tÉ mt bom esse jogo alcontrario de muitos o meu baixou em 5mn.Gente vcs tem q intender q n depende so dojo e do app dependa da internet e do cartao de memoria. Recomendo a tds esse jogo e mt bom',pos
'Lindo\tOk é um jogo muito bom mas já fiz vestidos melhores',pos
'Nao joguei ainda...\tMinha net é tao boa que nao demorou nem tres minuto pra baixar e instalar... mas ñ joguei ainda!',neu
'Dowload\tNa hora de baixar nao demora nada e o jogo é muito bom',pos
'Nao dm a baixar\tNao dm nada a baixar.Nao chega a 2 min',pos
'Não demora\tDiferente de outras pessoas vou fala a verdade meu ñ demora ñ demora 1 minuto e meio e jogo é otimo',pos
'Gostei\tEu achei o jogo muito legal....o jogo demorou 2 minutos para baixar.....amo vcs',pos
