@relation 'comments-weka.filters.unsupervised.attribute.Reorder-R2,1-weka.filters.unsupervised.attribute.NominalToString-C1'

@attribute ' comment' string
@attribute class {neu,neg,pos}

@data
'mais ou menos\tJogo complicado.. graficos bons porem ma jogabilidade.. nao cumpre o q promete',neg
'Porcaria\tBaixa isso è pede tempo',neg
'Larissa\tGostei muito. Estou adorando cuidar dos birs ms trava mt',pos
'Show\tApp muito legal, divertido recomendo',pos
'Ps\tO jogo seria mais interessante se desse pra escolher animais de outras espécies num único jogo',pos
'Bom\tBaixei no meu e n me arrependi só q trava um pouco e tinha q melhorar os gráficos para parecerem mais realisticos mas o resto é bom vale a pena baixar.',pos
'ra ra\tleeeeeeeegallll é massa bom para pasar o tempo',pos
'Muitos Loko\tEsse jogo  é  muito Loko mesmo fico horas jogando no meu galaxy S',pos
'É o mesmo esquema do fish adventure mais só que trava muito c arrumar isso vai ser show',neu
'Jogo\tZuado  uma bosta',neg
'Muito bom.\tMuito bom o jogo gráficos legais, bem coloridos, gostei!!!',pos
'Decepção\t:-(',neg
'Aplicativo não abre\tInstalei aqui mas na hora de funcionar, tá dando erro e nem abre',neg
'Baixando\tM',neu
'Bom para se distra.\tBem legalzinho o jogo. Pena que o meu celular não ajude mais.',pos
'Mto bom adoreei',pos
'Tenho o XT 300 ele até q baixou rápido, mas quando terminou de baixar deu falha. Pra quem tem esse celular nem baixa =s',neg
'Ruim\tE uma merda',neg
'Muito bom\tMinha filha amou',pos
'Mto lindo!!\tJoguinho bacana e mto fofo',pos
'Daniel silva\tEra bom mais ficou doido o jogo tava dando Restarte e Exit',pos
'Ana paula\tEra bom ate hj! Começou a dar restart ficando impossivel d jogar! To muito triste! Tenho muitos amigos q esperam pelo meu presente!:',neg
'Mto bom\tMaravilhoso jogo! Mto divertido!',pos
'Tentei baixar, mas alem de demorar nao instalou! Soh pq eu tava louca pra ver como eh esse jogo!!!!',neg
'muito Legal',pos
'O jogo etao legal e bonito que eu nao paro de jogar acho que e o jogo mais legal do brail',neu
'Adoreei\tAlem de muito fofo e bem legal recomendo a todos. muito bom mesmo',pos
'idiota fiquei um tempao baixando e nao apareceu nada no cel bla um saco',neg
'Legal demais...\tAmei Muito fofo...pode baixar gente... E para os que tao falando q demora pra carregar...é normal viu...demora mas abre.',pos
'Muito legal,muito legal mesmo vc tem q testar esse game de birds virtuar.Tente nao se a pegar vc vai se surpreendente com ( passaros da terra 2.0)',pos
'+-\tO jogo é muito bao  Mais quando chega no nivel 26 nao da para jogar mais. Quando eu clico em qualquer coisa o jogo fecha sosinha Q cara.......................o',neg
'Amo esse jogo, recomendo a todos em seus tempos tagos!! Mais ta demorando tanto para carregar.. ;s',pos
'Samsung y\tO jogo é lindo mas desanima pq trava demais!!!!',neu
'Excelente\to melhor dos mehores, mas na primeira vez que eu peguei esse jogo travo derrepente mas agora eu baixei de volta e ta otimo!!!!',pos
'Paula\tOtimo',pos
'Lih\tEstou baixando, aparentemente é bom.',neg
'Essa merda demorou mais de 10 horas pra baixar dai agora quando eu aperto no jogo aparece instalar',neg
'Otimo\tMuito bacana :3',pos
'Galaxi 5\tTa demorando um poquinho pra baixa. mas acho q vou gosta amo passaros.  Vou logo da 5 estrelas pq pelos comentarios e muito bom kkk',pos
'Muito legal, se fosse em português então seria perfeito.\tRecomendo pra quem gosta de passar o tempo.',pos
'Decepicionada\tEle não entra mais no nivel 4 o_O',neg
'DyeghoMoreyra_\t‘ Pow muito maneirinho, adoro esse eo do peixe hehe... *viciado',pos
'MUITO BOM\tEsse jogo é muito legal. Jogo todo dia!',pos
'andressa\tameiiiiiiiii fika show iae tem algum gatinho souteiro ai pra mim meda o numero tenho 17aninhos e duas semana souteira to tisti',pos
'Pode baixar mas cuide do seu passáro, obrigatorio o uso da internet.',pos
'NÃO MERECE 1 ESTRELA\tÉ preciso cartão SD MINHA TABLET NÃO PRECISA DE CARTÃO SD E AGORA DÁ ISSO!!! ANTES DA ATUALIZAÇÃO EU ADORAVA ESTE JOGO (imprestável e sem graça) AGORA JÁ NÃO GOSTO DESSE JOGO POR CAUSA DO CARTÃO E NUNCA VOU ADORAR MAIS, NUNCA MAIS!   JOGO SEM GRAÇA BOSTA',neg
'E otimo os passaros sao mto fofinhos e mto bom ter k cuidar e limpar a sugeira  eles fazem gente pode baixar sem medo;-)',neg
'Ta demorando poquin pra baixar kkkk',neu
'Otimo. Eu adoro, viciei nele. Maravilhoso baixem ñ vaõ se arepend.',pos
'Ótimo\tÉ maravilhoso, muito legal e quem gosta de pássaros vai adorar! Só seria melhor se não precisasse de internet, mas mesmo assim eu acho perfeito! CARAMBA!SEM QUERER EU EXCLUI O JOGO AGORA MEU PASSAROS ESTAO SOZINHOS, COMO EU FAÇO PRA VOLTAR PRA OUTRA CONTA????',pos
'Android 2.3\tEsse jogo é bom, mas ele apaga alguns arquivos e aplicativos do meu Samsung Galaxy Y. Então só 4 estrelas. Espero que esse comentário seja útil!',pos
'Muito fofo e meigo\tAdorei a interface, os pássaros e até a música tema. Funcionou tudo direitinho.',pos
'd+\tlindo e fofo. esse aplicativo é muito legal não tenho palavras.',pos
'Passaro\tAmei esse jogo é tudo de bom',pos
'Bem divertido',pos
'Muito bom, estou adorando, so que precisa de algumas atualizacoes, as vezes os passaros nao aparecem fica td branco. Add. la \'Maratar\'',pos
'Muito bom\tGostei',pos
'Se fosse o som original dos birds ia ser melhor,,mais bom jogo. O android precisa de mais jogos assim ....SLIPKNOT....',pos
'Que fofo\tEu acho que vou adorar este jogo',pos
'Nao entendi oq que e pra faze',neg
'Senssacional\tAdorei é muito bom e iteressante...bem legal',pos
'M&liss@\tAmei esse jogo não consigo parar de jogar baixem vale a pena muitoooooooooo bommmmm',pos
'Muito bom...adoro recomendo a todos',pos
'Bom!\tComo faco p conseguir  penas? O jogo e mto bom...mas alguns itens so podem ser comprados com penas!',pos
'Mto bom\tO jogo eh lindo!! Pena q eh online , mas recomendo!!!',pos
'DEZ!\tesse jogo e otimo',pos
'Muito bom\tBom mesmo',pos
'Legal e ao mesmo tempo ruim\tCancelei sem quere pq minha amiga me pediu para adicionar ela ai ela me deu o nome errado ai fiquei com medo de for alguem mal ai tirei para por denovo ai nao pego deu',pos
'LG P350\tMuito bom eu fico horas e horas jogando recomendo para todos !',pos
'D+\tMuito legal eu recomendo',pos
'.\tso é ruim quando ñ tem credito',pos
'Toda vem que eeu clico no shop pra comprar as coisas da erro, que bosta, milestone',neg
'Adoreeei\tPasso horas jogando. Muito bom!',pos
'Bom\tMuito bom vale apena',pos
'Mtooo fofo\tGostei dos passaros, so nao entendi como ganhar mais penas . . .',pos
'Adoro\tE muito legal,tem sempre novos passaros...é perfeito!deveria ser um dos favoritos!!',pos
'Muito bom\tVocês q não sabem como ganhar moeda, é so vc cuidar dos seus passaros e dos seus amigos q vcs irao ganhar',pos
'desinstalei o jogo... Cansei da palhacada....',neg
'Muito divertido!',pos
'claudene eu gosto muito.',pos
'precisa ter cartao d memória',neu
'Legal  so n entendi komo ganha dinheiro',pos
'Um jogo muito bom para passar o tempo, eu já tinha jogado e cheguei até o nível 32, mas daí tive que formatar meu celular, e os dados do jogo se foram',pos
'Bomm\tAdoro',pos
'Simplesmente o melhor!!!adorei',pos
'Ooowt  ; Eu adorei  muito fofinhoo adorei   .. Recomendooo  ! Pode instalar muito fofoo  !!  Byee ; Beijos  ..',pos
'Muitoo bom!!\tAmei demais o jogo ^^',pos
'Muito bom\tRecomendo',pos
'Legal\tGostei muito, mas trava demais',pos
'Muito legal mesmoo adorei',pos
'Amei muito fofo. ;-)',pos
'Excelente\tE um otimo jogo, muito viciante e divertido...',pos
'Legal\tSó não dou cinco estrelas porque é cheio de propaganda e fica abrindo pop-up no meio do jogo.',pos
'Excelent.\tJogo viciante, adorei, pena que as vezes ele desliga meu galaxy 5, mesmo assim leva 5...',pos
'To no nivel 62 jogo muito bom!',pos
'Ótimo jogo recomendo já to no nível 23.',pos
'- eu amei este jogo é super fofo e viciante (:',pos
'muito legal para quem nao tem nada para fazer porque demora para o passarinho fica adulto',pos
'O jogo nao e tao da hora mas ate que passou no teste,vou ver mais jogos.',neu
'Muito legal\tadorei muito legal',pos
'Muito bom!!! Estou gostando demais... Muoto\tMuito bom!!!',pos
'Vittoriadtp\tEsse jogo é exelente nota 10 Os,pássaros comesam a ter novas cores conforme o nascimento de novos filhotes e o número de passarinhos tambem aumenta..',pos
'Muito legal.\tVale a pena baixar. Recomendo, rodou perfeitamente no Galaxy S2',pos
'Uma grande sacanagem!!\tJá estava no nivel 31, qndo o meu celular travou - o q acontece normalmente - Quando religuei o celular, o aplicativo tinha sumido! Uma porcaria!!',neg
'Comentar\tO jogo é divertido ,o único problema é o tempo que gastado para fazer as atividades do jogo , por exemplo ,o tempo gastado para um filhote crescer',pos
'+ou-\tChatinho',neu
'porcaria\tcuidado virus',neg
'ruim\tnão da pra jogar todos sao uma porcaria',neg
'Cansativo\tNas primeiras vezes é legal mais depois fica xato',neg
'Nice\tE bom o jogo muito legal',pos
'Tomara\tTomara que seja bom to baixando!!!',neu
'Nem sei\tParece bom e legal eu amo  jogo assim',neu
'Vou baixar\tPelas a emagens deve ser legal',neu
'Nao sei\tAinda  to baixando parece bom :)',neu
'Orrivel\tMuito ruim se eu pudesse no dava nenhuma estrela',neg
'E excelente mesmo\tE so baixa galera',pos
'Não vale nada\tE horrivel trave muito mau',neg
'Bem divertido\tLegal',neu
'Não baixem nunca',neg
'Isso pode ser considerado jogo???\tNão tem jogo , mal começa e já trava , por favor não baixem........',neg
'Nao vale a pena\tGente n vale a pena baixar pq eh dificil de botar os adedivos na unha e a mao eh mt grande. Nao vale a pena vc so vao gastar tempo eu botei uma estrela pq n pode botar menos.',neg
'Horrivel\tNão daixe horrivel mesmo',neg
'Baixando\tPor enquanto eu do 3 estrelas vamos ver se é bom',neu
'N sei\tTou baixando pra minha namorada -_-',neu
'Mais ou menos\t♥♥♥',neg
'Bom\tGostei mas acho que pode melhorar! :)',pos
'Uma m****\tNão istalem',neg
'Não sei se e legal\tNão sei se e legal',neu
'orrivel...\tbaixa rapido mais e muito chato de mais...(JESUS TE AMA!!)',neg
'0 estrelas\tEsse jogo e uma merda',neg
'Tamara\tEsse jogo e ruimu',neg
'Tô baixando...\tVamos ver .. Espero quw minha filha goste. É pra ela..........',neg
'luly\tlegal estala rapido  no meu pokcet ^_^ o_O',pos
'Ruim nao baixem\tRuim d +nossa nunca vi coisa pior',neg
'A\tMinha prima ANA CLARA gostou',pos
'Nao baixem\tNao baixem este jogo',neg
'muito  fofo\tadorei  muito  fofo:-)  <3',pos
'Ameiii:-)\tEsse jogo ė muito bom e muito fofo!!!<3',pos
'Bem legal\tEr uma fofura jogar esse jogo sor acho que para melhorar mas um pouco tinha ter mas coisa er mt simplesinho mas e um exelente jogo :)',pos
'Gostei kkkkkk\tNo pou ele nunca morre e dps enjoa... esse pelo menos vc TEM q realmente cuidar do gatinho kkkk, me relembra a epocs do tamagotchi u.u kkkk so nao sei inda se o app me da notificação do q o gato qer =p',pos
'Nossa demora mto pra baixa mas gostei do gatinho.\tGostei do gatinho',pos
'ECELENTE\tÉ TÃAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAASAAAAAASSAAAAAAASAAASSAAAAAAAAAAAAAAAAAAAAAAAAAAOLEGAL.',pos
'Melhor\tE mil vezes melhor que o Pou, aquela bostinha infeliz',pos
'Me esnsineem\tGente como q daa comidaa',neu
'Esselente\tNao eq nem o pou mais é ecelente',pos
'Simples e bonzinho\tJogo simples roda bem no tablet eu gostei dá p distrair. Lembra o bichinho virtual da infância.',neu
'Bem legal\tSo espero q nao teamq',pos
'Horriveel\tN gostei pra,cmc,esse,jogo tem virus,e ferrou o meu celular,n recomendo se pudesse,n dava,nem uma,estrela,mas é,obrigatorio,afs n recomendo essa é,minha opniåo!',neg
'Triste isso\tTriste dizer isso mas meu avg disse que é vírus',neu
'Horrible\tUma droga e da o qe fazer pro gato fazer alguma coisa',neg
'Perryfecto!!!!\tEsse é um dos melhores jogos que eu já joguei em toda a minha vida! Eu amei o fato dos gráficos serem parecidos com o Tamagochi dos anos 90! Amei o jogo parabéns!',pos
'Leiam\tTem muita gente dizendo que o jogo é feio e tal mas paresce que essas pessoas nao leram que ele é inspirado da decada de 90. Leiam tudo antes de baixar e antes de reclamar affz... :*',neu
'Monique.nossa cara esse jogo nao tem nada de bom.',neg
'Rento\tOtomo pa cu',pos
'Ah seila\tA seila eu to tentando baxa esse treco mas nao vai fica falando espaço para armazenamento insuficiente',neg
'Eh uma merda parece coisa amadora mal feito e horrorozo de mexer pocaria quem pega vai se arrepender...',neg
'EU BAIXEI E NAO PEGO ESSA  PORCARIA',neg
'Só fica piscando a tela e ñ funciona\tMaioor bosta do mundo, além dos graficos serem uma porcaria, ñ meu cel ñ deü pra jogar, aff desinstalei qgr. Não recomendo o_O',neg
'Amo\tEu amo gatos so vo estalar por que e de gato mas espere que seje bom:-)',pos
'Muito legal\tBom...eu gostei .mais estou baixando esse jogo por causa da minha amiga.por q ela gosta muito de gatos e eu tbm..',pos
'Um bostinha\tE muito ruim eu nao gosteii ou vai ver nao sei jogar so sei que nao gostei mais a baixem para ver ser e bom obrigado :D',neg
'Paioso\tmuitoo chatoo da doido!',neg
'Ale\tSo pq mínha noiva gosta muito de gato! E eu amo muito ela!  O app é 10',pos
'Vamos ver...\tAinda estou baixando mas acho q é legal pena q demora mto pra instalar mas como eu adoro gatos, vou dar 5 estrelinhas',pos
'Lixão\tMerda merda merda',neg
'Nossa como demora',neg
'- ate que é legalzinho u.u',neu
'Bosta\tUma chatice que porcaria',neg
'E+ou_\tE maneirinho só que n tem muita coisa para fazer',neu
'jogo\te muito legal,sei que algumas pessoas acham chatos mas estalele mesmo assim pq kada um tem sua opiao se vc acha chato e so desistala obrigado por le meu comentario bjss',pos
'Sem graça\tAcho q poderiam melhorar mais... Muito sem graça !!!',neg
'Tou baixand\tDemora pra baixar',neg
'fernanda\te da hora. muito legal gstei nota 10 ok',pos
'Não baixei\tMas parece chato vo baxa',neg
'danny\tespero q seja bom...',neg
'Nossa. Nao da para baixar isso aff\tDemora muito para baixar e. Tem muita propaganda',neg
'Num gostei\tBom cada um tem um gosto mas ma minha opiniao n tem nd pra faze mas baixa bem rapido por isso dei uma estrela',neg
'Otimo esse jogo',neu
'Sono\tEsse jogo é tão legal que me deu até sono! -_-\"',neg
'*_*\tAchei facio de estalar so nao seii sii e bom vo dar tres estrelas pela velocidade de ser estalada agora voh ver si e legal',pos
'Lixo\tQue gato cretino, só sabe se lamber e cagar, imprestável, até pra morrer o infeliz demora... Nem sei pq perdi meu tempo com essa porcaria.',neg
'Essa coisa e pessima\tDemora para carregar',neg
'Fofinho *-*\tTem uns bugzinhos mas nada que realmente comprometa o desempenho além de ser muito fofo!',pos
'Baixando ainda\tEspero que seja bom,baixei um outro mais travou.',neg
';(\tNossa eu nem sei por que eu baixei essa porcaria',neg
'Esse jogo  e um sàco',neu
'Recomendo!!\" :)\tMuito Criativo! Pela Opçao de jogar \"Pedra,Papel,Tesoura\" Ameiii *-* Achei super Bacana mesmo um poquinho deficil de mexer...no inicio agente se confunde um pouquinho ne? kk Adoreii recomendo',pos
'Demorado\tDemora muito para baixar eu recomendo POU...',neg
'legal\tÉ muito legal,mas até agora eu não entendi bem...  parece legal,recomendo pou e drago pet!',pos
'Baixando\tVou colocar 4 pois não sei se e bom',pos
'3 estrelas\tDou so isso np momento pq to baixando ainda mas depois eu vejo caso o jogo seja interesante bjks',neu
'Uma grande merdinha',neg
'Tranca muito\tEle é legal, a sabe.. tranca demao e os intens sao muito pequenos',neg
'...demorando...\tDemora mtooooo pra baixar, mas vou esperar e ver se eh bom... caso contrario eh soh desinstalar',neg
'Lento\tEsse jogo é muito lento, não recomendo á ninguém',neg
'Bom ou Ruim?\tVou colocar 3***  para aprovar',neu
'Marcos\tMuito bom genti amei',pos
'Galaxy y\tOlha os graficos sao bem antigos mas o jogo é legal',neg
'Não baixem!!\talem de travar, é uma porcaria de jogo nada se compara ao POU!!! ESTOU DANDO 1 ESTRELA PQ TEM QUE COLOCAR ALGUMA, MAIS NA MINHA OPNIÃO NAO COLOCARIA NENHUMA, PESSIMOOOOOOO',neg
'Nem Joguei\tNem Joguei',pos
'Nao recomendo\tAlem de travar.muiito e.muito chato o gatinho a.da muito lerdo. MAIS AMO ANIMAIS POIS TENHO 8 GATOS.E 3 CACHORRAS',neg
'Sei lá!!!\tDeve ser legal!!!123 ação',neu
'Vou instalar e depois eu boto um comentário novo amor que :p',pos
'Baixando\tAgora eu vou colocar tres estrelas pq eu ainda estou baixando... Mais depois eu talvez coloco mais estrelas bjs Recomendo POU',neu
':*)\tPéssimos gráficos.',neg
'Podre\tMuito ruim so mais o pou',neg
'Uma merda\tHorrivel sou mais meu querido pou',neg
'Nao presta\tHorrivel',neg
'Uma bosta ñ baixem um dos piores app do mundo',neg
'Lol\tIsto nao vale nada isto e uma treta os graficos nao vale nada eu nao recomendo',pos
'Muito bom\tÉ muito legal,eu ja estava com saudade desse tamagotchi,eu tinha um desse,era um cachorrinho mas ja faz muito tempo....É maneiro...Eu recomendo',pos
'Lg optimus L5\tGostei muito, o app funciona bem no meu aparelho. Estou ansiosa pra ver meu cat crescer kkk',pos
'Legal\tMuito maneiro',pos
'Chato!!!!!!\tQue jogo chato e sem graca',neg
'Ótimo\tRecomendo porque e legal pra passar o tempo e muito mais...',pos
'Muito legal\tEles sãoo muitoa fofinhos wann rsr baixemm é muitoo bomm esse jooguiinhuu',pos
'+Ou-\tNaum gostei muito porque eu não.entendi mais se você entendeu baixa....',neg
